uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RJ,INDETERMINADA,HOSPITAL,"60 - 69",M,86
RJ,INDETERMINADA,OUTRO,"60 - 69",F,6
RJ,INDETERMINADA,OUTRO,"60 - 69",M,11
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,41
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,46
RJ,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,5
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,88
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,116
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,760
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",I,1
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,836
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,6
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,8
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,184
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,231
RJ,PNEUMONIA,DOMICILIO,"60 - 69",F,25
RJ,PNEUMONIA,DOMICILIO,"60 - 69",M,62
RJ,PNEUMONIA,HOSPITAL,"60 - 69",F,1311
RJ,PNEUMONIA,HOSPITAL,"60 - 69",M,1756
RJ,PNEUMONIA,IGNORADO,"60 - 69",F,1
RJ,PNEUMONIA,IGNORADO,"60 - 69",M,4
RJ,PNEUMONIA,OUTRO,"60 - 69",F,5
RJ,PNEUMONIA,OUTRO,"60 - 69",M,5
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,198
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,302
RJ,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
RJ,SEPTICEMIA,DOMICILIO,"60 - 69",F,16
RJ,SEPTICEMIA,DOMICILIO,"60 - 69",M,27
RJ,SEPTICEMIA,HOSPITAL,"60 - 69",F,1482
RJ,SEPTICEMIA,HOSPITAL,"60 - 69",M,1800
RJ,SEPTICEMIA,IGNORADO,"60 - 69",F,3
RJ,SEPTICEMIA,IGNORADO,"60 - 69",M,1
RJ,SEPTICEMIA,OUTRO,"60 - 69",F,3
RJ,SEPTICEMIA,OUTRO,"60 - 69",M,6
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,214
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,260
RJ,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
RJ,SRAG,DOMICILIO,"60 - 69",F,3
RJ,SRAG,DOMICILIO,"60 - 69",M,5
RJ,SRAG,HOSPITAL,"60 - 69",F,152
RJ,SRAG,HOSPITAL,"60 - 69",M,200
RJ,SRAG,IGNORADO,"60 - 69",F,2
RJ,SRAG,OUTRO,"60 - 69",M,1
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,22
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,39
RN,OUTRAS,AMBULANCIA,"60 - 69",F,1
RN,OUTRAS,DOMICILIO,"60 - 69",F,170
RN,OUTRAS,DOMICILIO,"60 - 69",M,307
RN,OUTRAS,HOSPITAL,"60 - 69",F,344
RN,OUTRAS,HOSPITAL,"60 - 69",M,430
RN,OUTRAS,IGNORADO,"60 - 69",M,3
RN,OUTRAS,OUTRO,"60 - 69",F,7
RN,OUTRAS,OUTRO,"60 - 69",M,30
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,19
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,44
RN,OUTRAS,VIA_PUBLICA,"60 - 69",F,13
RN,OUTRAS,VIA_PUBLICA,"60 - 69",M,29
RN,COVID,DOMICILIO,"60 - 69",F,3
RN,COVID,DOMICILIO,"60 - 69",M,8
RN,COVID,HOSPITAL,"60 - 69",F,156
RN,COVID,HOSPITAL,"60 - 69",M,250
RN,COVID,IGNORADO,"60 - 69",M,1
RN,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
RN,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
RN,COVID,VIA_PUBLICA,"60 - 69",M,1
RN,INDETERMINADA,DOMICILIO,"60 - 69",F,3
RN,INDETERMINADA,DOMICILIO,"60 - 69",M,11
RN,INDETERMINADA,HOSPITAL,"60 - 69",F,2
RN,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,17
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,30
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,58
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,65
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
RN,PNEUMONIA,DOMICILIO,"60 - 69",F,10
RN,PNEUMONIA,DOMICILIO,"60 - 69",M,21
RN,PNEUMONIA,HOSPITAL,"60 - 69",F,105
RN,PNEUMONIA,HOSPITAL,"60 - 69",M,141
RN,PNEUMONIA,OUTRO,"60 - 69",F,1
RN,PNEUMONIA,OUTRO,"60 - 69",M,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
RN,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
RN,SEPTICEMIA,DOMICILIO,"60 - 69",F,5
RN,SEPTICEMIA,DOMICILIO,"60 - 69",M,17
RN,SEPTICEMIA,HOSPITAL,"60 - 69",F,117
RN,SEPTICEMIA,HOSPITAL,"60 - 69",M,148
RN,SEPTICEMIA,IGNORADO,"60 - 69",M,1
RN,SEPTICEMIA,OUTRO,"60 - 69",M,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,8
RN,SRAG,DOMICILIO,"60 - 69",F,2
RN,SRAG,DOMICILIO,"60 - 69",M,1
RN,SRAG,HOSPITAL,"60 - 69",F,12
RN,SRAG,HOSPITAL,"60 - 69",M,16
RO,OUTRAS,DOMICILIO,"60 - 69",F,67
RO,OUTRAS,DOMICILIO,"60 - 69",M,176
RO,OUTRAS,HOSPITAL,"60 - 69",F,186
RO,OUTRAS,HOSPITAL,"60 - 69",M,282
RO,OUTRAS,OUTRO,"60 - 69",F,8
RO,OUTRAS,OUTRO,"60 - 69",M,23
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
RO,OUTRAS,VIA_PUBLICA,"60 - 69",F,4
RO,OUTRAS,VIA_PUBLICA,"60 - 69",M,11
RO,COVID,DOMICILIO,"60 - 69",F,1
RO,COVID,DOMICILIO,"60 - 69",M,4
RO,COVID,HOSPITAL,"60 - 69",F,109
RO,COVID,HOSPITAL,"60 - 69",M,194
RO,COVID,OUTRO,"60 - 69",M,1
RO,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RO,COVID,VIA_PUBLICA,"60 - 69",M,2
RO,INDETERMINADA,DOMICILIO,"60 - 69",F,1
RO,INDETERMINADA,DOMICILIO,"60 - 69",M,2
RO,INDETERMINADA,HOSPITAL,"60 - 69",F,1
RO,INDETERMINADA,HOSPITAL,"60 - 69",M,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,12
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",I,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,13
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,47
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,61
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,3
RO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,2
RO,PNEUMONIA,DOMICILIO,"60 - 69",F,3
RO,PNEUMONIA,DOMICILIO,"60 - 69",M,4
RO,PNEUMONIA,HOSPITAL,"60 - 69",F,51
RO,PNEUMONIA,HOSPITAL,"60 - 69",M,90
RO,PNEUMONIA,OUTRO,"60 - 69",M,1
RO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RO,SEPTICEMIA,DOMICILIO,"60 - 69",M,1
RO,SEPTICEMIA,HOSPITAL,"60 - 69",F,75
RO,SEPTICEMIA,HOSPITAL,"60 - 69",M,69
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RO,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
RO,SRAG,HOSPITAL,"60 - 69",F,4
RO,SRAG,HOSPITAL,"60 - 69",M,6
RO,SRAG,VIA_PUBLICA,"60 - 69",M,1
RR,OUTRAS,DOMICILIO,"60 - 69",F,21
RR,OUTRAS,DOMICILIO,"60 - 69",M,31
RR,OUTRAS,HOSPITAL,"60 - 69",F,66
RR,OUTRAS,HOSPITAL,"60 - 69",M,90
RR,OUTRAS,IGNORADO,"60 - 69",M,1
RR,OUTRAS,OUTRO,"60 - 69",F,2
RR,OUTRAS,OUTRO,"60 - 69",M,3
RR,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RR,OUTRAS,VIA_PUBLICA,"60 - 69",F,3
RR,OUTRAS,VIA_PUBLICA,"60 - 69",M,4
RR,COVID,DOMICILIO,"60 - 69",M,6
RR,COVID,HOSPITAL,"60 - 69",F,60
RR,COVID,HOSPITAL,"60 - 69",M,105
RR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,3
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,4
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,19
RR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
RR,PNEUMONIA,DOMICILIO,"60 - 69",F,1
RR,PNEUMONIA,HOSPITAL,"60 - 69",F,19
RR,PNEUMONIA,HOSPITAL,"60 - 69",M,23
RR,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
RR,SEPTICEMIA,DOMICILIO,"60 - 69",M,2
RR,SEPTICEMIA,HOSPITAL,"60 - 69",F,16
RR,SEPTICEMIA,HOSPITAL,"60 - 69",M,21
RS,OUTRAS,DOMICILIO,"60 - 69",F,784
RS,OUTRAS,DOMICILIO,"60 - 69",I,2
RS,OUTRAS,DOMICILIO,"60 - 69",M,1608
RS,OUTRAS,HOSPITAL,"60 - 69",F,2320
RS,OUTRAS,HOSPITAL,"60 - 69",I,2
RS,OUTRAS,HOSPITAL,"60 - 69",M,3296
RS,OUTRAS,IGNORADO,"60 - 69",F,100
RS,OUTRAS,IGNORADO,"60 - 69",M,170
RS,OUTRAS,OUTRO,"60 - 69",F,46
RS,OUTRAS,OUTRO,"60 - 69",M,144
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,173
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,278
RS,OUTRAS,VIA_PUBLICA,"60 - 69",F,16
RS,OUTRAS,VIA_PUBLICA,"60 - 69",M,100
RS,COVID,DOMICILIO,"60 - 69",F,16
RS,COVID,DOMICILIO,"60 - 69",M,17
RS,COVID,HOSPITAL,"60 - 69",F,716
RS,COVID,HOSPITAL,"60 - 69",M,1110
RS,COVID,IGNORADO,"60 - 69",F,34
RS,COVID,IGNORADO,"60 - 69",M,49
RS,COVID,OUTRO,"60 - 69",F,6
RS,COVID,OUTRO,"60 - 69",M,3
RS,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,16
RS,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,31
RS,COVID,VIA_PUBLICA,"60 - 69",M,2
RS,INDETERMINADA,DOMICILIO,"60 - 69",F,26
RS,INDETERMINADA,DOMICILIO,"60 - 69",M,47
RS,INDETERMINADA,HOSPITAL,"60 - 69",F,7
RS,INDETERMINADA,HOSPITAL,"60 - 69",M,16
RS,INDETERMINADA,IGNORADO,"60 - 69",M,2
RS,INDETERMINADA,OUTRO,"60 - 69",F,2
RS,INDETERMINADA,OUTRO,"60 - 69",M,5
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
RS,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,48
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,77
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,435
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,595
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,15
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,20
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,5
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,5
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,33
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,39
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
RS,PNEUMONIA,DOMICILIO,"60 - 69",F,14
RS,PNEUMONIA,DOMICILIO,"60 - 69",M,30
RS,PNEUMONIA,HOSPITAL,"60 - 69",F,596
RS,PNEUMONIA,HOSPITAL,"60 - 69",M,998
RS,PNEUMONIA,IGNORADO,"60 - 69",F,13
RS,PNEUMONIA,IGNORADO,"60 - 69",M,37
RS,PNEUMONIA,OUTRO,"60 - 69",F,3
RS,PNEUMONIA,OUTRO,"60 - 69",M,3
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,15
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,19
RS,PNEUMONIA,VIA_PUBLICA,"60 - 69",F,1
RS,SEPTICEMIA,DOMICILIO,"60 - 69",F,7
RS,SEPTICEMIA,DOMICILIO,"60 - 69",M,15
RS,SEPTICEMIA,HOSPITAL,"60 - 69",F,839
RS,SEPTICEMIA,HOSPITAL,"60 - 69",M,1042
RS,SEPTICEMIA,IGNORADO,"60 - 69",F,25
RS,SEPTICEMIA,IGNORADO,"60 - 69",M,37
RS,SEPTICEMIA,OUTRO,"60 - 69",M,2
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,21
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,21
RS,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
RS,SRAG,HOSPITAL,"60 - 69",F,26
RS,SRAG,HOSPITAL,"60 - 69",M,30
RS,SRAG,IGNORADO,"60 - 69",F,3
RS,SRAG,IGNORADO,"60 - 69",M,1
RS,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
RS,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SC,OUTRAS,DOMICILIO,"60 - 69",F,441
SC,OUTRAS,DOMICILIO,"60 - 69",I,1
SC,OUTRAS,DOMICILIO,"60 - 69",M,781
SC,OUTRAS,HOSPITAL,"60 - 69",F,1192
SC,OUTRAS,HOSPITAL,"60 - 69",I,1
SC,OUTRAS,HOSPITAL,"60 - 69",M,1876
SC,OUTRAS,IGNORADO,"60 - 69",F,4
SC,OUTRAS,IGNORADO,"60 - 69",M,4
SC,OUTRAS,OUTRO,"60 - 69",F,28
SC,OUTRAS,OUTRO,"60 - 69",M,67
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,51
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,89
SC,OUTRAS,POSTO_SAUDE,"60 - 69",F,2
SC,OUTRAS,POSTO_SAUDE,"60 - 69",M,2
SC,OUTRAS,VIA_PUBLICA,"60 - 69",F,6
SC,OUTRAS,VIA_PUBLICA,"60 - 69",M,52
SC,COVID,DOMICILIO,"60 - 69",F,6
SC,COVID,DOMICILIO,"60 - 69",M,20
SC,COVID,HOSPITAL,"60 - 69",F,419
SC,COVID,HOSPITAL,"60 - 69",M,804
SC,COVID,OUTRO,"60 - 69",F,2
SC,COVID,OUTRO,"60 - 69",M,4
SC,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,9
SC,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
SC,INDETERMINADA,DOMICILIO,"60 - 69",F,3
SC,INDETERMINADA,DOMICILIO,"60 - 69",M,14
SC,INDETERMINADA,HOSPITAL,"60 - 69",F,3
SC,INDETERMINADA,HOSPITAL,"60 - 69",M,7
SC,INDETERMINADA,OUTRO,"60 - 69",F,1
SC,INDETERMINADA,OUTRO,"60 - 69",M,1
SC,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,20
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,32
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,212
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",I,1
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,307
SC,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
SC,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,4
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,2
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
SC,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,2
SC,PNEUMONIA,DOMICILIO,"60 - 69",F,17
SC,PNEUMONIA,DOMICILIO,"60 - 69",M,22
SC,PNEUMONIA,HOSPITAL,"60 - 69",F,308
SC,PNEUMONIA,HOSPITAL,"60 - 69",M,514
SC,PNEUMONIA,IGNORADO,"60 - 69",F,1
SC,PNEUMONIA,OUTRO,"60 - 69",F,1
SC,PNEUMONIA,OUTRO,"60 - 69",M,3
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
SC,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
SC,SEPTICEMIA,DOMICILIO,"60 - 69",F,6
SC,SEPTICEMIA,DOMICILIO,"60 - 69",M,11
SC,SEPTICEMIA,HOSPITAL,"60 - 69",F,347
SC,SEPTICEMIA,HOSPITAL,"60 - 69",M,520
SC,SEPTICEMIA,IGNORADO,"60 - 69",F,1
SC,SEPTICEMIA,IGNORADO,"60 - 69",M,2
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SC,SRAG,DOMICILIO,"60 - 69",M,1
SC,SRAG,HOSPITAL,"60 - 69",F,9
SC,SRAG,HOSPITAL,"60 - 69",M,12
SC,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SC,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SE,OUTRAS,DOMICILIO,"60 - 69",F,81
SE,OUTRAS,DOMICILIO,"60 - 69",M,160
SE,OUTRAS,HOSPITAL,"60 - 69",F,249
SE,OUTRAS,HOSPITAL,"60 - 69",M,357
SE,OUTRAS,IGNORADO,"60 - 69",F,6
SE,OUTRAS,IGNORADO,"60 - 69",M,3
SE,OUTRAS,OUTRO,"60 - 69",F,9
SE,OUTRAS,OUTRO,"60 - 69",I,1
SE,OUTRAS,OUTRO,"60 - 69",M,11
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,83
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,131
SE,OUTRAS,VIA_PUBLICA,"60 - 69",F,2
SE,OUTRAS,VIA_PUBLICA,"60 - 69",M,10
SE,COVID,DOMICILIO,"60 - 69",F,3
SE,COVID,DOMICILIO,"60 - 69",M,2
SE,COVID,HOSPITAL,"60 - 69",F,159
SE,COVID,HOSPITAL,"60 - 69",M,248
SE,COVID,IGNORADO,"60 - 69",M,7
SE,COVID,OUTRO,"60 - 69",F,1
SE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
SE,COVID,VIA_PUBLICA,"60 - 69",F,1
SE,COVID,VIA_PUBLICA,"60 - 69",M,1
SE,INDETERMINADA,DOMICILIO,"60 - 69",F,1
SE,INDETERMINADA,DOMICILIO,"60 - 69",M,6
SE,INDETERMINADA,HOSPITAL,"60 - 69",M,3
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,11
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,9
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,59
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,75
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,8
SE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
SE,PNEUMONIA,DOMICILIO,"60 - 69",M,6
SE,PNEUMONIA,HOSPITAL,"60 - 69",F,73
SE,PNEUMONIA,HOSPITAL,"60 - 69",M,98
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
SE,PNEUMONIA,VIA_PUBLICA,"60 - 69",F,1
SE,SEPTICEMIA,DOMICILIO,"60 - 69",F,2
SE,SEPTICEMIA,DOMICILIO,"60 - 69",M,5
SE,SEPTICEMIA,HOSPITAL,"60 - 69",F,143
SE,SEPTICEMIA,HOSPITAL,"60 - 69",M,157
SE,SEPTICEMIA,IGNORADO,"60 - 69",M,2
SE,SEPTICEMIA,OUTRO,"60 - 69",M,1
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,10
SE,SRAG,HOSPITAL,"60 - 69",F,6
SE,SRAG,HOSPITAL,"60 - 69",M,7
SE,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SP,OUTRAS,AMBULANCIA,"60 - 69",F,1
SP,OUTRAS,AMBULANCIA,"60 - 69",M,3
SP,OUTRAS,DOMICILIO,"60 - 69",F,2513
SP,OUTRAS,DOMICILIO,"60 - 69",I,2
SP,OUTRAS,DOMICILIO,"60 - 69",M,5151
SP,OUTRAS,HOSPITAL,"60 - 69",F,8324
SP,OUTRAS,HOSPITAL,"60 - 69",I,11
SP,OUTRAS,HOSPITAL,"60 - 69",M,12093
SP,OUTRAS,IGNORADO,"60 - 69",F,32
SP,OUTRAS,IGNORADO,"60 - 69",I,8
SP,OUTRAS,IGNORADO,"60 - 69",M,62
SP,OUTRAS,OUTRO,"60 - 69",F,279
SP,OUTRAS,OUTRO,"60 - 69",M,670
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,628
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1104
SP,OUTRAS,POSTO_SAUDE,"60 - 69",F,22
SP,OUTRAS,POSTO_SAUDE,"60 - 69",M,24
SP,OUTRAS,VIA_PUBLICA,"60 - 69",F,65
SP,OUTRAS,VIA_PUBLICA,"60 - 69",I,1
SP,OUTRAS,VIA_PUBLICA,"60 - 69",M,348
SP,COVID,DOMICILIO,"60 - 69",F,60
SP,COVID,DOMICILIO,"60 - 69",I,1
SP,COVID,DOMICILIO,"60 - 69",M,112
SP,COVID,HOSPITAL,"60 - 69",F,4150
SP,COVID,HOSPITAL,"60 - 69",M,6691
SP,COVID,IGNORADO,"60 - 69",F,8
SP,COVID,IGNORADO,"60 - 69",M,12
SP,COVID,OUTRO,"60 - 69",F,30
SP,COVID,OUTRO,"60 - 69",M,54
SP,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,104
SP,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,176
SP,COVID,POSTO_SAUDE,"60 - 69",F,2
SP,COVID,POSTO_SAUDE,"60 - 69",M,3
SP,COVID,VIA_PUBLICA,"60 - 69",F,1
SP,COVID,VIA_PUBLICA,"60 - 69",M,2
SP,INDETERMINADA,DOMICILIO,"60 - 69",F,54
SP,INDETERMINADA,DOMICILIO,"60 - 69",M,146
SP,INDETERMINADA,HOSPITAL,"60 - 69",F,22
SP,INDETERMINADA,HOSPITAL,"60 - 69",M,41
SP,INDETERMINADA,IGNORADO,"60 - 69",M,2
SP,INDETERMINADA,OUTRO,"60 - 69",F,3
SP,INDETERMINADA,OUTRO,"60 - 69",M,10
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,12
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,9
SP,INDETERMINADA,POSTO_SAUDE,"60 - 69",M,1
SP,INDETERMINADA,VIA_PUBLICA,"60 - 69",F,1
SP,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,16
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,199
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,284
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,2016
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",I,2
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,2421
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,9
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,10
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,49
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,77
